index,birth_time,lineage
5879,2241.0,83.0
5880,1.0,84.0
5881,32.0,84.0
5882,59.0,84.0
5883,88.0,84.0
5884,131.0,84.0
5885,162.0,84.0
5886,209.0,84.0
5887,233.0,84.0
5888,261.0,84.0
5889,296.0,84.0
5890,328.0,84.0
5891,352.0,84.0
5892,397.0,84.0
5893,425.0,84.0
5894,456.0,84.0
5895,491.0,84.0
5896,525.0,84.0
5897,550.0,84.0
5898,583.0,84.0
5899,620.0,84.0
5900,647.0,84.0
5901,678.0,84.0
5902,721.0,84.0
5903,753.0,84.0
5904,785.0,84.0
5905,815.0,84.0
5906,856.0,84.0
5907,885.0,84.0
5908,919.0,84.0
5909,953.0,84.0
5910,993.0,84.0
5911,1033.0,84.0
5912,1067.0,84.0
5913,1098.0,84.0
5914,1125.0,84.0
5915,1163.0,84.0
5916,1195.0,84.0
5917,1223.0,84.0
5918,1257.0,84.0
5919,1285.0,84.0
5920,1316.0,84.0
5921,1346.0,84.0
5922,1381.0,84.0
5923,1407.0,84.0
5924,1439.0,84.0
5925,1472.0,84.0
5926,1500.0,84.0
5927,1531.0,84.0
5928,1561.0,84.0
5929,1595.0,84.0
5930,1632.0,84.0
5931,1673.0,84.0
5932,1702.0,84.0
5933,1738.0,84.0
5934,1759.0,84.0
5935,1795.0,84.0
5936,1831.0,84.0
5937,1872.0,84.0
5938,1907.0,84.0
5939,1933.0,84.0
5940,1956.0,84.0
5941,1990.0,84.0
5942,2042.0,84.0
5943,2067.0,84.0
5944,2100.0,84.0
5945,2131.0,84.0
5946,2153.0,84.0
5947,2180.0,84.0
5948,2216.0,84.0
5949,2245.0,84.0
5950,1.0,85.0
5951,46.0,85.0
5952,80.0,85.0
5953,103.0,85.0
5954,131.0,85.0
5955,163.0,85.0
5956,191.0,85.0
5957,223.0,85.0
5958,263.0,85.0
5959,297.0,85.0
5960,328.0,85.0
5961,361.0,85.0
5962,404.0,85.0
5963,430.0,85.0
5964,453.0,85.0
5965,482.0,85.0
5966,510.0,85.0
5967,539.0,85.0
5968,573.0,85.0
5969,613.0,85.0
5970,647.0,85.0
5971,691.0,85.0
5972,716.0,85.0
5973,746.0,85.0
5974,785.0,85.0
5975,812.0,85.0
5976,844.0,85.0
5977,883.0,85.0
5978,919.0,85.0
5979,958.0,85.0
5980,987.0,85.0
5981,1016.0,85.0
5982,1045.0,85.0
5983,1076.0,85.0
5984,1116.0,85.0
5985,1146.0,85.0
5986,1181.0,85.0
5987,1214.0,85.0
5988,1266.0,85.0
5989,1285.0,85.0
5990,1309.0,85.0
5991,1343.0,85.0
5992,1370.0,85.0
5993,1398.0,85.0
5994,1437.0,85.0
5995,1466.0,85.0
5996,1494.0,85.0
5997,1535.0,85.0
5998,1573.0,85.0
5999,1606.0,85.0
6000,1639.0,85.0
6001,1669.0,85.0
6002,1713.0,85.0
6003,1745.0,85.0
6004,1774.0,85.0
6005,1803.0,85.0
6006,1835.0,85.0
6007,1865.0,85.0
6008,1893.0,85.0
6009,1937.0,85.0
6010,1964.0,85.0
6011,2003.0,85.0
6012,2028.0,85.0
6013,2056.0,85.0
6014,2085.0,85.0
6015,2113.0,85.0
6016,2150.0,85.0
6017,2179.0,85.0
6018,2221.0,85.0
6019,2256.0,85.0
6020,1.0,86.0
6021,36.0,86.0
6022,69.0,86.0
6023,105.0,86.0
6024,129.0,86.0
6025,167.0,86.0
6026,198.0,86.0
6027,230.0,86.0
6028,261.0,86.0
6029,296.0,86.0
6030,333.0,86.0
6031,367.0,86.0
6032,403.0,86.0
6033,434.0,86.0
6034,471.0,86.0
6035,510.0,86.0
6036,541.0,86.0
6037,561.0,86.0
6038,593.0,86.0
6039,621.0,86.0
6040,653.0,86.0
6041,684.0,86.0
6042,721.0,86.0
6043,755.0,86.0
6044,782.0,86.0
6045,813.0,86.0
6046,857.0,86.0
6047,888.0,86.0
6048,921.0,86.0
6049,949.0,86.0
6050,984.0,86.0
6051,1011.0,86.0
6052,1048.0,86.0
6053,1087.0,86.0
6054,1121.0,86.0
6055,1147.0,86.0
6056,1188.0,86.0
6057,1222.0,86.0
6058,1245.0,86.0
6059,1274.0,86.0
6060,1302.0,86.0
6061,1333.0,86.0
6062,1365.0,86.0
6063,1392.0,86.0
6064,1423.0,86.0
6065,1453.0,86.0
6066,1487.0,86.0
6067,1517.0,86.0
6068,1557.0,86.0
6069,1591.0,86.0
6070,1622.0,86.0
6071,1653.0,86.0
6072,1685.0,86.0
6073,1714.0,86.0
6074,1736.0,86.0
6075,1765.0,86.0
6076,1792.0,86.0
6077,1822.0,86.0
6078,1849.0,86.0
6079,1884.0,86.0
6080,1912.0,86.0
6081,1946.0,86.0
6082,1977.0,86.0
6083,2016.0,86.0
6084,2039.0,86.0
6085,2070.0,86.0
6086,2105.0,86.0
6087,2135.0,86.0
6088,2170.0,86.0
6089,2197.0,86.0
6090,1.0,87.0
6091,29.0,87.0
6092,53.0,87.0
6093,82.0,87.0
6094,108.0,87.0
6095,140.0,87.0
6096,176.0,87.0
6097,212.0,87.0
6098,250.0,87.0
6099,285.0,87.0
6100,321.0,87.0
6101,364.0,87.0
6102,397.0,87.0
6103,428.0,87.0
6104,462.0,87.0
6105,504.0,87.0
6106,533.0,87.0
6107,569.0,87.0
6108,598.0,87.0
6109,626.0,87.0
6110,659.0,87.0
6111,692.0,87.0
6112,729.0,87.0
6113,758.0,87.0
6114,790.0,87.0
6115,832.0,87.0
6116,859.0,87.0
6117,896.0,87.0
6118,931.0,87.0
6119,961.0,87.0
6120,995.0,87.0
6121,1037.0,87.0
6122,1065.0,87.0
6123,1098.0,87.0
6124,1132.0,87.0
6125,1162.0,87.0
6126,1194.0,87.0
6127,1228.0,87.0
6128,1263.0,87.0
6129,1301.0,87.0
6130,1333.0,87.0
6131,1363.0,87.0
6132,1397.0,87.0
6133,1427.0,87.0
6134,1465.0,87.0
6135,1498.0,87.0
6136,1527.0,87.0
6137,1559.0,87.0
6138,1594.0,87.0
6139,1643.0,87.0
6140,1662.0,87.0
6141,1691.0,87.0
6142,1722.0,87.0
6143,1756.0,87.0
6144,1788.0,87.0
6145,1822.0,87.0
6146,1855.0,87.0
6147,1885.0,87.0
6148,1918.0,87.0
6149,1950.0,87.0
6150,1986.0,87.0
6151,2022.0,87.0
6152,2053.0,87.0
6153,2089.0,87.0
6154,2116.0,87.0
6155,2159.0,87.0
6156,2189.0,87.0
6157,2224.0,87.0
6158,2250.0,87.0
6159,2278.0,87.0
6160,1.0,88.0
6161,32.0,88.0
6162,62.0,88.0
6163,90.0,88.0
6164,130.0,88.0
6165,158.0,88.0
6166,201.0,88.0
6167,230.0,88.0
6168,260.0,88.0
6169,289.0,88.0
6170,327.0,88.0
6171,358.0,88.0
6172,399.0,88.0
6173,438.0,88.0
6174,461.0,88.0
6175,490.0,88.0
6176,521.0,88.0
6177,548.0,88.0
6178,582.0,88.0
6179,617.0,88.0
6180,646.0,88.0
6181,681.0,88.0
6182,730.0,88.0
6183,748.0,88.0
6184,773.0,88.0
6185,806.0,88.0
6186,835.0,88.0
6187,872.0,88.0
6188,903.0,88.0
6189,943.0,88.0
6190,974.0,88.0
6191,1006.0,88.0
6192,1035.0,88.0
6193,1071.0,88.0
6194,1101.0,88.0
6195,1132.0,88.0
6196,1166.0,88.0
6197,1196.0,88.0
6198,1224.0,88.0
6199,1285.0,88.0
6200,1313.0,88.0
6201,1344.0,88.0
6202,1382.0,88.0
6203,1409.0,88.0
6204,1446.0,88.0
6205,1473.0,88.0
6206,1507.0,88.0
6207,1541.0,88.0
6208,1566.0,88.0
6209,1606.0,88.0
6210,1639.0,88.0
6211,1669.0,88.0
6212,1699.0,88.0
6213,1731.0,88.0
6214,1766.0,88.0
6215,1800.0,88.0
6216,1839.0,88.0
6217,1866.0,88.0
6218,1898.0,88.0
6219,1931.0,88.0
6220,1959.0,88.0
6221,1991.0,88.0
6222,2024.0,88.0
6223,2062.0,88.0
6224,2088.0,88.0
6225,2114.0,88.0
6226,2140.0,88.0
6227,2190.0,88.0
6228,2233.0,88.0
6229,2259.0,88.0
6230,1.0,89.0
6231,32.0,89.0
6232,63.0,89.0
6233,91.0,89.0
6234,119.0,89.0
6235,148.0,89.0
6236,182.0,89.0
6237,213.0,89.0
6238,247.0,89.0
6239,280.0,89.0
6240,317.0,89.0
6241,346.0,89.0
6242,373.0,89.0
6243,408.0,89.0
6244,466.0,89.0
6245,484.0,89.0
6246,504.0,89.0
6247,529.0,89.0
6248,561.0,89.0
6249,590.0,89.0
6250,628.0,89.0
6251,658.0,89.0
6252,705.0,89.0
6253,738.0,89.0
6254,761.0,89.0
6255,782.0,89.0
6256,818.0,89.0
6257,852.0,89.0
6258,883.0,89.0
6259,918.0,89.0
6260,949.0,89.0
6261,980.0,89.0
6262,1015.0,89.0
6263,1050.0,89.0
6264,1076.0,89.0
6265,1108.0,89.0
6266,1137.0,89.0
6267,1179.0,89.0
6268,1206.0,89.0
6269,1231.0,89.0
6270,1261.0,89.0
6271,1303.0,89.0
6272,1328.0,89.0
6273,1360.0,89.0
6274,1396.0,89.0
6275,1426.0,89.0
6276,1454.0,89.0
6277,1481.0,89.0
6278,1511.0,89.0
6279,1548.0,89.0
6280,1583.0,89.0
6281,1618.0,89.0
6282,1650.0,89.0
6283,1697.0,89.0
6284,1715.0,89.0
6285,1738.0,89.0
6286,1769.0,89.0
6287,1794.0,89.0
6288,1828.0,89.0
6289,1868.0,89.0
6290,1898.0,89.0
6291,1927.0,89.0
6292,1958.0,89.0
6293,1998.0,89.0
6294,2036.0,89.0
6295,2063.0,89.0
6296,2092.0,89.0
6297,2130.0,89.0
6298,2168.0,89.0
6299,2202.0,89.0
6300,1.0,90.0
6301,28.0,90.0
6302,54.0,90.0
6303,83.0,90.0
6304,132.0,90.0
6305,156.0,90.0
6306,183.0,90.0
6307,214.0,90.0
6308,256.0,90.0
6309,294.0,90.0
6310,333.0,90.0
6311,365.0,90.0
6312,399.0,90.0
6313,432.0,90.0
6314,470.0,90.0
6315,506.0,90.0
6316,539.0,90.0
6317,588.0,90.0
6318,621.0,90.0
6319,642.0,90.0
6320,665.0,90.0
6321,690.0,90.0
6322,735.0,90.0
6323,754.0,90.0
6324,780.0,90.0
6325,810.0,90.0
6326,844.0,90.0
6327,882.0,90.0
6328,912.0,90.0
6329,943.0,90.0
6330,976.0,90.0
6331,1022.0,90.0
6332,1071.0,90.0
6333,1100.0,90.0
6334,1128.0,90.0
6335,1155.0,90.0
6336,1187.0,90.0
6337,1223.0,90.0
6338,1254.0,90.0
6339,1289.0,90.0
6340,1318.0,90.0
6341,1343.0,90.0
6342,1376.0,90.0
6343,1408.0,90.0
6344,1454.0,90.0
6345,1492.0,90.0
6346,1523.0,90.0
6347,1553.0,90.0
6348,1581.0,90.0
6349,1610.0,90.0
6350,1646.0,90.0
6351,1675.0,90.0
6352,1721.0,90.0
6353,1752.0,90.0
6354,1782.0,90.0
6355,1818.0,90.0
6356,1855.0,90.0
6357,1891.0,90.0
6358,1925.0,90.0
6359,1954.0,90.0
6360,1992.0,90.0
6361,2027.0,90.0
6362,2056.0,90.0
6363,2087.0,90.0
6364,2116.0,90.0
6365,2150.0,90.0
6366,2178.0,90.0
6367,2214.0,90.0
6368,2245.0,90.0
6369,2274.0,90.0
6370,1.0,91.0
6371,36.0,91.0
6372,67.0,91.0
6373,91.0,91.0
6374,119.0,91.0
6375,150.0,91.0
6376,181.0,91.0
6377,214.0,91.0
6378,246.0,91.0
6379,280.0,91.0
6380,309.0,91.0
6381,348.0,91.0
6382,377.0,91.0
6383,405.0,91.0
6384,438.0,91.0
6385,473.0,91.0
6386,507.0,91.0
6387,534.0,91.0
6388,569.0,91.0
6389,601.0,91.0
6390,632.0,91.0
6391,668.0,91.0
6392,706.0,91.0
6393,728.0,91.0
6394,767.0,91.0
6395,801.0,91.0
6396,833.0,91.0
6397,865.0,91.0
6398,897.0,91.0
6399,928.0,91.0
6400,963.0,91.0
6401,1002.0,91.0
6402,1033.0,91.0
6403,1065.0,91.0
6404,1102.0,91.0
6405,1137.0,91.0
6406,1178.0,91.0
6407,1196.0,91.0
6408,1224.0,91.0
6409,1270.0,91.0
6410,1296.0,91.0
6411,1330.0,91.0
6412,1362.0,91.0
6413,1393.0,91.0
6414,1422.0,91.0
6415,1454.0,91.0
6416,1488.0,91.0
6417,1521.0,91.0
6418,1559.0,91.0
6419,1588.0,91.0
6420,1622.0,91.0
6421,1655.0,91.0
6422,1696.0,91.0
6423,1724.0,91.0
6424,1757.0,91.0
6425,1787.0,91.0
6426,1824.0,91.0
6427,1861.0,91.0
6428,1888.0,91.0
6429,1915.0,91.0
6430,1950.0,91.0
6431,1986.0,91.0
6432,2018.0,91.0
6433,2047.0,91.0
6434,2087.0,91.0
6435,2118.0,91.0
6436,2147.0,91.0
6437,2181.0,91.0
6438,2204.0,91.0
6439,2232.0,91.0
6440,1.0,92.0
6441,35.0,92.0
6442,63.0,92.0
6443,97.0,92.0
6444,122.0,92.0
6445,167.0,92.0
6446,190.0,92.0
6447,238.0,92.0
6448,276.0,92.0
6449,314.0,92.0
6450,349.0,92.0
6451,377.0,92.0
6452,412.0,92.0
6453,452.0,92.0
6454,482.0,92.0
6455,508.0,92.0
6456,542.0,92.0
6457,577.0,92.0
6458,620.0,92.0
6459,660.0,92.0
6460,689.0,92.0
6461,724.0,92.0
6462,756.0,92.0
6463,789.0,92.0
6464,831.0,92.0
6465,867.0,92.0
6466,888.0,92.0
6467,915.0,92.0
6468,947.0,92.0
6469,996.0,92.0
6470,1015.0,92.0
6471,1052.0,92.0
6472,1083.0,92.0
6473,1106.0,92.0
6474,1132.0,92.0
6475,1167.0,92.0
6476,1195.0,92.0
6477,1230.0,92.0
6478,1263.0,92.0
6479,1301.0,92.0
6480,1333.0,92.0
6481,1366.0,92.0
6482,1398.0,92.0
6483,1428.0,92.0
6484,1455.0,92.0
6485,1511.0,92.0
6486,1526.0,92.0
6487,1551.0,92.0
6488,1578.0,92.0
6489,1621.0,92.0
6490,1644.0,92.0
6491,1671.0,92.0
6492,1700.0,92.0
6493,1725.0,92.0
6494,1762.0,92.0
6495,1795.0,92.0
6496,1825.0,92.0
6497,1856.0,92.0
6498,1890.0,92.0
6499,1917.0,92.0
6500,1956.0,92.0
6501,1995.0,92.0
6502,2024.0,92.0
6503,2052.0,92.0
6504,2086.0,92.0
6505,2119.0,92.0
6506,2144.0,92.0
6507,2179.0,92.0
6508,2212.0,92.0
6509,2244.0,92.0
6510,1.0,93.0
6511,30.0,93.0
6512,62.0,93.0
6513,88.0,93.0
6514,133.0,93.0
6515,171.0,93.0
6516,197.0,93.0
6517,227.0,93.0
6518,264.0,93.0
6519,298.0,93.0
6520,334.0,93.0
6521,379.0,93.0
6522,410.0,93.0
6523,450.0,93.0
6524,482.0,93.0
6525,511.0,93.0
6526,539.0,93.0
6527,566.0,93.0
6528,592.0,93.0
6529,622.0,93.0
6530,651.0,93.0
6531,684.0,93.0
6532,751.0,93.0
6533,772.0,93.0
6534,793.0,93.0
6535,814.0,93.0
6536,849.0,93.0
6537,879.0,93.0
6538,905.0,93.0
6539,938.0,93.0
6540,970.0,93.0
6541,1003.0,93.0
6542,1033.0,93.0
6543,1059.0,93.0
6544,1088.0,93.0
6545,1126.0,93.0
6546,1161.0,93.0
6547,1190.0,93.0
6548,1218.0,93.0
6549,1249.0,93.0
6550,1283.0,93.0
6551,1325.0,93.0
6552,1352.0,93.0
6553,1391.0,93.0
6554,1419.0,93.0
6555,1451.0,93.0
6556,1487.0,93.0
6557,1518.0,93.0
6558,1552.0,93.0
6559,1589.0,93.0
6560,1615.0,93.0
6561,1652.0,93.0
6562,1685.0,93.0
6563,1716.0,93.0
6564,1742.0,93.0
6565,1783.0,93.0
6566,1812.0,93.0
6567,1844.0,93.0
6568,1874.0,93.0
6569,1899.0,93.0
6570,1934.0,93.0
6571,1965.0,93.0
6572,2010.0,93.0
6573,2035.0,93.0
6574,2071.0,93.0
6575,2095.0,93.0
6576,2139.0,93.0
6577,2166.0,93.0
6578,2197.0,93.0
6579,2221.0,93.0
6580,1.0,94.0
6581,30.0,94.0
6582,60.0,94.0
6583,91.0,94.0
6584,129.0,94.0
6585,154.0,94.0
6586,185.0,94.0
6587,211.0,94.0
6588,246.0,94.0
6589,283.0,94.0
6590,318.0,94.0
6591,352.0,94.0
6592,376.0,94.0
6593,409.0,94.0
6594,447.0,94.0
6595,481.0,94.0
6596,514.0,94.0
6597,541.0,94.0
6598,571.0,94.0
6599,606.0,94.0
6600,640.0,94.0
6601,664.0,94.0
6602,701.0,94.0
6603,733.0,94.0
6604,766.0,94.0
6605,797.0,94.0
6606,830.0,94.0
6607,863.0,94.0
6608,901.0,94.0
6609,937.0,94.0
6610,963.0,94.0
6611,991.0,94.0
6612,1022.0,94.0
6613,1054.0,94.0
6614,1080.0,94.0
6615,1117.0,94.0
6616,1150.0,94.0
6617,1181.0,94.0
6618,1213.0,94.0
6619,1248.0,94.0
6620,1274.0,94.0
6621,1302.0,94.0
6622,1341.0,94.0
6623,1372.0,94.0
6624,1403.0,94.0
6625,1436.0,94.0
6626,1464.0,94.0
6627,1502.0,94.0
6628,1532.0,94.0
6629,1565.0,94.0
6630,1598.0,94.0
6631,1624.0,94.0
6632,1663.0,94.0
6633,1686.0,94.0
6634,1715.0,94.0
6635,1748.0,94.0
6636,1776.0,94.0
6637,1831.0,94.0
6638,1854.0,94.0
6639,1878.0,94.0
6640,1912.0,94.0
6641,1944.0,94.0
6642,1982.0,94.0
6643,2009.0,94.0
6644,2039.0,94.0
6645,2072.0,94.0
6646,2102.0,94.0
6647,2131.0,94.0
6648,2162.0,94.0
6649,2193.0,94.0
6650,1.0,95.0
6651,43.0,95.0
6652,65.0,95.0
6653,92.0,95.0
6654,118.0,95.0
6655,148.0,95.0
6656,181.0,95.0
6657,223.0,95.0
6658,251.0,95.0
6659,280.0,95.0
6660,315.0,95.0
6661,366.0,95.0
6662,387.0,95.0
6663,415.0,95.0
6664,446.0,95.0
6665,471.0,95.0
6666,511.0,95.0
6667,546.0,95.0
6668,582.0,95.0
6669,610.0,95.0
6670,657.0,95.0
6671,677.0,95.0
6672,701.0,95.0
6673,739.0,95.0
6674,775.0,95.0
6675,802.0,95.0
6676,828.0,95.0
6677,871.0,95.0
6678,908.0,95.0
6679,938.0,95.0
6680,964.0,95.0
6681,998.0,95.0
6682,1060.0,95.0
6683,1078.0,95.0
6684,1099.0,95.0
6685,1129.0,95.0
6686,1166.0,95.0
6687,1204.0,95.0
6688,1232.0,95.0
6689,1267.0,95.0
6690,1303.0,95.0
6691,1332.0,95.0
6692,1366.0,95.0
6693,1404.0,95.0
6694,1442.0,95.0
6695,1470.0,95.0
6696,1510.0,95.0
6697,1537.0,95.0
6698,1584.0,95.0
6699,1618.0,95.0
6700,1641.0,95.0
6701,1677.0,95.0
6702,1709.0,95.0
6703,1742.0,95.0
6704,1774.0,95.0
6705,1807.0,95.0
6706,1839.0,95.0
6707,1868.0,95.0
6708,1895.0,95.0
6709,1929.0,95.0
6710,1967.0,95.0
6711,2003.0,95.0
6712,2030.0,95.0
6713,2061.0,95.0
6714,2094.0,95.0
6715,2123.0,95.0
6716,2152.0,95.0
6717,2194.0,95.0
6718,2221.0,95.0
6719,2252.0,95.0
6720,1.0,96.0
6721,26.0,96.0
6722,57.0,96.0
6723,98.0,96.0
6724,128.0,96.0
6725,158.0,96.0
6726,188.0,96.0
6727,227.0,96.0
6728,260.0,96.0
6729,293.0,96.0
6730,327.0,96.0
6731,359.0,96.0
6732,385.0,96.0
6733,411.0,96.0
6734,440.0,96.0
6735,471.0,96.0
6736,507.0,96.0
6737,536.0,96.0
6738,566.0,96.0
6739,599.0,96.0
6740,637.0,96.0
6741,668.0,96.0
6742,702.0,96.0
6743,737.0,96.0
6744,766.0,96.0
6745,809.0,96.0
6746,841.0,96.0
6747,885.0,96.0
6748,912.0,96.0
6749,944.0,96.0
6750,980.0,96.0
6751,1018.0,96.0
6752,1050.0,96.0
6753,1082.0,96.0
6754,1121.0,96.0
6755,1153.0,96.0
6756,1181.0,96.0
6757,1211.0,96.0
6758,1243.0,96.0
6759,1274.0,96.0
6760,1313.0,96.0
6761,1337.0,96.0
6762,1373.0,96.0
6763,1405.0,96.0
6764,1441.0,96.0
6765,1467.0,96.0
6766,1505.0,96.0
6767,1527.0,96.0
6768,1551.0,96.0
6769,1581.0,96.0
6770,1615.0,96.0
6771,1649.0,96.0
6772,1685.0,96.0
6773,1720.0,96.0
6774,1748.0,96.0
6775,1780.0,96.0
6776,1811.0,96.0
6777,1843.0,96.0
6778,1871.0,96.0
6779,1912.0,96.0
6780,1947.0,96.0
6781,1977.0,96.0
6782,2012.0,96.0
6783,2038.0,96.0
6784,2067.0,96.0
6785,2104.0,96.0
6786,2156.0,96.0
6787,2183.0,96.0
6788,2204.0,96.0
6789,2230.0,96.0
6790,1.0,97.0
6791,43.0,97.0
6792,73.0,97.0
6793,95.0,97.0
6794,126.0,97.0
6795,160.0,97.0
6796,193.0,97.0
6797,232.0,97.0
6798,257.0,97.0
6799,289.0,97.0
6800,326.0,97.0
6801,364.0,97.0
6802,395.0,97.0
6803,428.0,97.0
6804,461.0,97.0
6805,498.0,97.0
6806,533.0,97.0
6807,564.0,97.0
6808,597.0,97.0
6809,638.0,97.0
6810,667.0,97.0
6811,704.0,97.0
6812,738.0,97.0
6813,781.0,97.0
6814,834.0,97.0
6815,852.0,97.0
6816,877.0,97.0
6817,903.0,97.0
6818,947.0,97.0
6819,982.0,97.0
6820,1004.0,97.0
6821,1031.0,97.0
6822,1073.0,97.0
6823,1108.0,97.0
6824,1138.0,97.0
6825,1164.0,97.0
6826,1198.0,97.0
6827,1226.0,97.0
6828,1260.0,97.0
6829,1294.0,97.0
6830,1327.0,97.0
6831,1358.0,97.0
6832,1402.0,97.0
6833,1427.0,97.0
6834,1459.0,97.0
6835,1493.0,97.0
6836,1524.0,97.0
6837,1558.0,97.0
6838,1586.0,97.0
6839,1623.0,97.0
6840,1658.0,97.0
6841,1687.0,97.0
6842,1721.0,97.0
6843,1746.0,97.0
6844,1771.0,97.0
6845,1808.0,97.0
6846,1850.0,97.0
6847,1871.0,97.0
6848,1906.0,97.0
6849,1938.0,97.0
6850,1971.0,97.0
6851,2009.0,97.0
6852,2037.0,97.0
6853,2064.0,97.0
6854,2099.0,97.0
6855,2129.0,97.0
6856,2162.0,97.0
6857,2196.0,97.0
6858,2223.0,97.0
6859,2258.0,97.0
6860,1.0,98.0
6861,31.0,98.0
6862,68.0,98.0
6863,92.0,98.0
6864,125.0,98.0
6865,161.0,98.0
6866,182.0,98.0
6867,222.0,98.0
6868,249.0,98.0
6869,280.0,98.0
6870,311.0,98.0
6871,353.0,98.0
6872,383.0,98.0
6873,422.0,98.0
6874,454.0,98.0
6875,489.0,98.0
6876,515.0,98.0
6877,558.0,98.0
6878,585.0,98.0
6879,618.0,98.0
6880,641.0,98.0
6881,681.0,98.0
6882,723.0,98.0
6883,747.0,98.0
6884,780.0,98.0
6885,816.0,98.0
6886,841.0,98.0
6887,870.0,98.0
6888,894.0,98.0
6889,938.0,98.0
6890,971.0,98.0
6891,998.0,98.0
6892,1033.0,98.0
6893,1065.0,98.0
6894,1096.0,98.0
6895,1137.0,98.0
6896,1168.0,98.0
6897,1201.0,98.0
6898,1234.0,98.0
6899,1264.0,98.0
6900,1296.0,98.0
6901,1335.0,98.0
6902,1366.0,98.0
6903,1398.0,98.0
6904,1427.0,98.0
6905,1458.0,98.0
6906,1490.0,98.0
6907,1525.0,98.0
6908,1558.0,98.0
6909,1593.0,98.0
6910,1621.0,98.0
6911,1654.0,98.0
6912,1683.0,98.0
6913,1716.0,98.0
6914,1743.0,98.0
6915,1778.0,98.0
6916,1816.0,98.0
6917,1843.0,98.0
6918,1868.0,98.0
6919,1901.0,98.0
6920,1934.0,98.0
6921,1966.0,98.0
6922,2000.0,98.0
6923,2034.0,98.0
6924,2064.0,98.0
6925,2095.0,98.0
6926,2131.0,98.0
6927,2168.0,98.0
6928,2196.0,98.0
6929,2227.0,98.0
6930,1.0,99.0
6931,31.0,99.0
6932,58.0,99.0
6933,92.0,99.0
6934,120.0,99.0
6935,177.0,99.0
6936,204.0,99.0
6937,228.0,99.0
6938,263.0,99.0
6939,300.0,99.0
6940,329.0,99.0
6941,361.0,99.0
6942,389.0,99.0
6943,434.0,99.0
6944,468.0,99.0
6945,498.0,99.0
6946,524.0,99.0
6947,560.0,99.0
6948,588.0,99.0
6949,628.0,99.0
6950,663.0,99.0
6951,693.0,99.0
6952,723.0,99.0
6953,756.0,99.0
6954,786.0,99.0
6955,820.0,99.0
6956,863.0,99.0
6957,888.0,99.0
6958,918.0,99.0
6959,956.0,99.0
6960,989.0,99.0
6961,1016.0,99.0
6962,1058.0,99.0
6963,1085.0,99.0
6964,1108.0,99.0
6965,1135.0,99.0
6966,1170.0,99.0
6967,1202.0,99.0
6968,1232.0,99.0
6969,1269.0,99.0
6970,1303.0,99.0
6971,1342.0,99.0
6972,1377.0,99.0
6973,1411.0,99.0
6974,1439.0,99.0
6975,1465.0,99.0
6976,1500.0,99.0
6977,1535.0,99.0
6978,1566.0,99.0
6979,1600.0,99.0
6980,1631.0,99.0
6981,1666.0,99.0
6982,1700.0,99.0
6983,1731.0,99.0
6984,1759.0,99.0
6985,1789.0,99.0
6986,1819.0,99.0
6987,1853.0,99.0
6988,1880.0,99.0
6989,1913.0,99.0
6990,1948.0,99.0
6991,1979.0,99.0
6992,2008.0,99.0
6993,2042.0,99.0
6994,2072.0,99.0
6995,2106.0,99.0
6996,2137.0,99.0
6997,2167.0,99.0
6998,2198.0,99.0
6999,2227.0,99.0
7000,1.0,100.0
7001,30.0,100.0
7002,69.0,100.0
7003,89.0,100.0
7004,117.0,100.0
7005,157.0,100.0
7006,181.0,100.0
7007,216.0,100.0
7008,251.0,100.0
7009,287.0,100.0
7010,317.0,100.0
7011,348.0,100.0
7012,379.0,100.0
7013,416.0,100.0
7014,448.0,100.0
7015,489.0,100.0
7016,522.0,100.0
7017,552.0,100.0
7018,587.0,100.0
7019,620.0,100.0
7020,671.0,100.0
7021,692.0,100.0
7022,720.0,100.0
7023,757.0,100.0
7024,787.0,100.0
7025,810.0,100.0
7026,845.0,100.0
7027,880.0,100.0
7028,908.0,100.0
7029,948.0,100.0
7030,980.0,100.0
7031,1027.0,100.0
7032,1067.0,100.0
7033,1088.0,100.0
7034,1112.0,100.0
7035,1156.0,100.0
7036,1179.0,100.0
7037,1210.0,100.0
7038,1241.0,100.0
7039,1279.0,100.0
7040,1315.0,100.0
7041,1341.0,100.0
7042,1374.0,100.0
7043,1408.0,100.0
7044,1440.0,100.0
7045,1479.0,100.0
7046,1509.0,100.0
7047,1537.0,100.0
7048,1579.0,100.0
7049,1612.0,100.0
7050,1642.0,100.0
7051,1678.0,100.0
7052,1709.0,100.0
7053,1743.0,100.0
7054,1770.0,100.0
7055,1800.0,100.0
7056,1844.0,100.0
7057,1867.0,100.0
7058,1898.0,100.0
7059,1929.0,100.0
7060,1964.0,100.0
7061,1995.0,100.0
7062,2040.0,100.0
7063,2068.0,100.0
7064,2121.0,100.0
7065,2144.0,100.0
7066,2180.0,100.0
7067,2211.0,100.0
7068,2248.0,100.0
7069,2277.0,100.0
7070,1.0,101.0
7071,33.0,101.0
7072,63.0,101.0
7073,93.0,101.0
7074,127.0,101.0
7075,165.0,101.0
7076,191.0,101.0
7077,218.0,101.0
7078,247.0,101.0
7079,277.0,101.0
7080,310.0,101.0
7081,349.0,101.0
7082,385.0,101.0
7083,423.0,101.0
7084,455.0,101.0
7085,486.0,101.0
7086,518.0,101.0
7087,550.0,101.0
7088,580.0,101.0
7089,616.0,101.0
